season,team,Games,PTS_per_game,FGA_per_game,FG3A_per_game,pct_3PA,FTA_per_game,pct_FTA,FG_pct,FG3_pct,FT_pct,eFG_pct,TS_pct,REB_per_game,OREB_per_game,DREB_per_game,AST_per_game,TOV_per_game,AST_to_TOV,STL_per_game,BLK_per_game,pace_proxy,cluster,pc1,pc2
1988-1989,ATL,87,110.55172413793103,87.62068965517241,5.091954022988506,0.05811360356814902,33.35632183908046,0.3806900170536534,0.4708120162665617,0.27765237020316025,0.7984148862853204,0.4788797061524334,0.5403443641936745,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.62068965517241,2,0.0956793907196492,-0.18439537351947213
1988-1989,BKN,44,105.25,87.45454545454545,6.75,0.07718295218295218,29.40909090909091,0.33627858627858626,0.4654365904365904,0.32996632996632996,0.7349304482225657,0.4781704781704782,0.5241818642809281,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.45454545454545,2,0.196891890885669,-0.22480369687657017
1988-1989,BOS,81,108.80246913580247,87.30864197530865,3.802469135802469,0.04355203619909502,28.234567901234566,0.3233880090497738,0.491091628959276,0.25,0.7826847398338435,0.4965356334841629,0.5454750268621539,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.30864197530865,2,0.057467315140146996,-0.16281345697081145
1988-1989,CHI,78,107.03846153846153,84.03846153846153,7.4743589743589745,0.0889397406559878,27.307692307692307,0.32494279176201374,0.494279176201373,0.34476843910806176,0.7830985915492957,0.5096109839816934,0.5571794666453111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.03846153846153,2,0.24567651126244855,-0.0368733016916834
1988-1989,CLE,76,108.32894736842105,84.4342105263158,6.0,0.07106124357176251,29.5,0.34938444756116566,0.49742870500233755,0.3684210526315789,0.7497769848349688,0.5105189340813464,0.556022303025064,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.4342105263158,2,0.11618486323464834,-0.12925704659355716
1988-1989,DAL,74,103.85135135135135,84.54054054054055,8.364864864864865,0.09894501278772379,27.72972972972973,0.3280051150895141,0.46930946291560105,0.3150242326332795,0.7884990253411306,0.48489450127877237,0.5367459714368727,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.54054054054055,2,0.3284504107074393,-0.04299899722241446
1988-1989,DEN,71,119.11267605633803,99.3943661971831,8.605633802816902,0.08658070001417033,28.760563380281692,0.28935808417174436,0.46974635114071134,0.3567921440261866,0.7879529872673849,0.4851920079353833,0.5315204110877031,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,99.3943661971831,2,0.5807678498692112,0.08042471464191765
1988-1989,DET,4,101.5,79.5,1.5,0.018867924528301886,25.25,0.31761006289308175,0.5031446540880503,0.16666666666666666,0.8415841584158416,0.5047169811320755,0.5600927049994482,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,79.5,2,-0.39132953843668683,-0.5790124461544318
1988-1989,GSW,74,116.04054054054055,96.8108108108108,8.216216216216216,0.08486878838637632,29.22972972972973,0.3019262981574539,0.46594081518704633,0.29276315789473684,0.801202034211743,0.4783640424343942,0.5290350086005924,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,96.8108108108108,2,0.5123188144499138,0.033943418779442666
1988-1989,HOU,62,107.0,85.95161290322581,6.467741935483871,0.07524863951960968,31.677419354838708,0.3685494464252205,0.4726965659598424,0.3167082294264339,0.7479633401221996,0.48461249765434417,0.5355908776779544,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.95161290322581,2,0.13915329112092825,-0.21324989466177746
1988-1989,IND,30,109.5,85.16666666666667,7.3,0.08571428571428572,28.266666666666666,0.3318982387475538,0.49471624266144815,0.3333333333333333,0.8066037735849056,0.5090019569471624,0.5609401254046965,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.16666666666667,2,0.1282625251250152,-0.23576197050969822
1988-1989,LAC,56,104.92857142857143,89.07142857142857,2.8035714285714284,0.031475541299117886,27.357142857142858,0.3071371291098637,0.4743384121892542,0.22929936305732485,0.7232375979112271,0.47794707297514033,0.5188905843788855,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,89.07142857142857,2,0.02103222306167582,-0.28149731287688967
1988-1989,LAL,66,113.18181818181819,85.27272727272727,7.954545454545454,0.09328358208955224,31.484848484848484,0.369225302061123,0.5026652452025586,0.3314285714285714,0.7882579403272377,0.5181236673773987,0.5708983968989594,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.27272727272727,2,0.1888460267881399,-0.1190912679383022
1988-1989,MIA,44,97.88636363636364,86.13636363636364,3.659090909090909,0.04248021108179419,25.704545454545453,0.2984168865435356,0.4551451187335092,0.32919254658385094,0.7108753315649867,0.4621372031662269,0.5022576522282653,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,86.13636363636364,2,0.051481761331126405,-0.29955633109701163
1988-1989,MIL,50,109.36,86.0,6.4,0.07441860465116279,29.66,0.34488372093023256,0.4823255813953488,0.3125,0.8226567768037761,0.493953488372093,0.5520421926615137,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,86.0,2,0.11541579035762771,-0.2185655898936074
1988-1989,NYK,42,116.71428571428571,91.16666666666667,13.333333333333334,0.14625228519195613,29.571428571428573,0.32436667537215985,0.49307913293288064,0.325,0.7600644122383253,0.5168451292765736,0.5601671130938778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,91.16666666666667,2,0.6336543421618989,0.06040262578860639
1988-1989,PHI,29,111.65517241379311,87.89655172413794,8.241379310344827,0.09376225970969007,32.0,0.3640643389564535,0.48058061985092193,0.26359832635983266,0.78125,0.49293840721851706,0.5474551282918317,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.89655172413794,2,0.1956002584915538,-0.26346441033568924
1988-1989,PHX,30,118.06666666666666,90.83333333333333,6.266666666666667,0.0689908256880734,33.46666666666667,0.36844036697247706,0.4946788990825688,0.2978723404255319,0.7868525896414342,0.504954128440367,0.5592466748348469,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,90.83333333333333,2,0.07728346187099422,-0.3143944309826768
1988-1989,POR,26,114.6923076923077,94.38461538461539,7.8076923076923075,0.08272208638956806,30.692307692307693,0.3251833740831296,0.4747351263243684,0.31527093596059114,0.7368421052631579,0.4877750611246944,0.5315280629705681,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,94.38461538461539,2,0.31622687619542944,-0.20819743063531884
1988-1989,SAC,20,99.3,88.25,10.05,0.11388101983002832,25.75,0.29178470254957506,0.43059490084985835,0.34328358208955223,0.7708737864077669,0.45014164305949006,0.4985940951998393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88.25,2,0.4735226122472344,-0.14843328531968572
1988-1989,SAS,16,103.125,90.0,2.75,0.030555555555555555,29.8125,0.33125,0.4583333333333333,0.22727272727272727,0.6708595387840671,0.4618055555555556,0.5000363662811841,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,90.0,2,-0.05910984448545328,-0.4850451260286851
1988-1989,SEA,10,106.4,87.3,8.8,0.10080183276059565,32.0,0.3665521191294387,0.45017182130584193,0.3977272727272727,0.759375,0.4702176403207331,0.5247583349773131,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.3,2,0.2233273092417312,-0.3250809009247119
1988-1989,UTA,6,100.0,80.33333333333333,4.5,0.056016597510373446,32.666666666666664,0.4066390041493776,0.45850622406639,0.25925925925925924,0.7704081632653061,0.4657676348547718,0.5279459383359144,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.33333333333333,2,-0.22256791553408123,-0.5899098343369665
1988-1989,WSB,11,105.81818181818181,91.72727272727273,2.4545454545454546,0.026759167492566897,28.272727272727273,0.30822596630327054,0.45490584737363726,0.2222222222222222,0.7717041800643086,0.4578790882061447,0.5079243175312435,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,91.72727272727273,2,-0.04578329035552933,-0.46994412810373987
1989-1990,ATL,82,108.54878048780488,85.59756097560975,5.012195121951219,0.05855534976492378,31.024390243902438,0.3624447927055136,0.48682148454195756,0.30170316301703165,0.7637578616352201,0.4956546516597806,0.5468546488481709,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.59756097560975,2,0.06939629334674931,-0.17389655920571087
1989-1990,BKN,41,100.41463414634147,89.78048780487805,6.048780487804878,0.06737299646835099,28.21951219512195,0.3143167617495246,0.42923118717739744,0.29435483870967744,0.7467588591184097,0.439146970931812,0.4912794027798992,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,89.78048780487805,2,0.2508446017439082,-0.2506832611720002
1989-1990,BOS,83,110.67469879518072,87.08433734939759,5.0,0.05741560597675706,26.397590361445783,0.3031267293857222,0.5015218594355285,0.26265060240963856,0.8343222272934733,0.5090619811842834,0.5606662076845327,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.08433734939759,2,0.14413119626083282,-0.07080466048455486
1989-1990,CHI,84,107.96428571428571,85.73809523809524,8.44047619047619,0.09844487642321577,26.75,0.31199666759233546,0.4908358789225215,0.3709449929478138,0.7725856697819314,0.5090946959178007,0.553617037901615,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.73809523809524,2,0.36725440242513097,0.04847016059542923
1989-1990,CLE,78,102.6025641025641,84.56410256410257,10.179487179487179,0.12037598544572468,27.141025641025642,0.32095209217707704,0.46285627653123107,0.40554156171284633,0.7439773264052905,0.48726500909642206,0.5315856036814446,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.56410256410257,2,0.48265546699708345,0.058373172205687766
1989-1990,DAL,77,101.77922077922078,83.18181818181819,6.064935064935065,0.07291178766588603,27.68831168831169,0.3328649492583919,0.4719750195160031,0.31049250535331907,0.7720450281425891,0.4832943013270882,0.5336316640973543,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.18181818181819,2,0.1586680648419234,-0.12976730157889296
1989-1990,DEN,72,115.44444444444444,98.33333333333333,8.597222222222221,0.08742937853107345,27.708333333333332,0.2817796610169492,0.46087570621468926,0.3344103392568659,0.7964912280701755,0.4754943502824859,0.5222548945688507,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,98.33333333333333,2,0.5933852412597118,0.08216739206669754
1989-1990,DET,2,102.0,72.5,5.5,0.07586206896551724,26.5,0.36551724137931035,0.5310344827586206,0.5454545454545454,0.8301886792452831,0.5517241379310345,0.6059885931558936,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,72.5,2,-0.2918949174772313,-0.44377490175995854
1989-1990,GSW,66,116.43939393939394,87.33333333333333,9.257575757575758,0.10600277585010409,35.81818181818182,0.41013185287994447,0.48334489937543373,0.32896890343698854,0.8109137055837563,0.5007807078417765,0.5647280487231341,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.33333333333333,2,0.25449014255511654,-0.13770778716043516
1989-1990,HOU,64,105.203125,87.296875,6.25,0.07159477358152855,28.046875,0.3212815464471094,0.4782530875246107,0.3075,0.7086350974930362,0.48926078396277073,0.527929368962489,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.296875,2,0.2169668665476676,-0.13958463132882104
1989-1990,IND,30,106.66666666666667,80.56666666666666,9.3,0.11543235415804716,28.366666666666667,0.3520893669838643,0.49648324369052543,0.3978494623655914,0.8096357226792009,0.5194455937112122,0.573180867222652,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.56666666666666,2,0.17800646662914166,-0.1897401726526999
1989-1990,LAC,58,101.8103448275862,82.91379310344827,2.8620689655172415,0.03451861093782491,29.982758620689655,0.3616136410896236,0.47535870243293826,0.24096385542168675,0.7435307648073606,0.479517571220628,0.529676220273548,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.91379310344827,2,-0.1407543025805141,-0.3742495603158393
1989-1990,LAL,57,109.24561403508773,84.6842105263158,9.649122807017545,0.11394240729231407,28.964912280701753,0.34203438989020096,0.48788067122436296,0.3654545454545455,0.7970926711084192,0.5087010565568676,0.5606434930421504,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.6842105263158,2,0.33106185472235533,-0.05839574434167422
1989-1990,MIA,53,99.56603773584905,88.98113207547169,3.4339622641509435,0.03859202714164546,25.58490566037736,0.2875318066157761,0.45504664970313824,0.25274725274725274,0.6924778761061947,0.4599236641221374,0.4966457354535598,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88.98113207547169,2,0.11563477144357229,-0.253207668595917
1989-1990,MIL,47,106.97872340425532,88.17021276595744,8.127659574468085,0.09218146718146718,28.46808510638298,0.32287644787644787,0.4700772200772201,0.31675392670157065,0.7556053811659192,0.4846766409266409,0.5311955915414391,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88.17021276595744,2,0.3111053599104586,-0.13722264969464998
1989-1990,MIN,44,95.4090909090909,84.52272727272727,3.25,0.03845119655821457,25.954545454545453,0.30707179349287445,0.4447432105404679,0.22377622377622378,0.7513134851138353,0.44904544232320515,0.4972189848110142,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.52272727272727,2,-0.007717819370050155,-0.3550059704467093
1989-1990,NYK,41,107.09756097560975,85.97560975609755,8.853658536585366,0.10297872340425532,27.170731707317074,0.3160283687943262,0.48226950354609927,0.349862258953168,0.7666068222621185,0.5002836879432624,0.5468026180774863,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.97560975609755,2,0.3094207294830969,-0.11695323755788434
1989-1990,ORL,32,110.25,92.53125,4.6875,0.05065856129685917,31.59375,0.3414387031408308,0.458628841607565,0.30666666666666664,0.7576656775469832,0.4663964876730834,0.5179339017687267,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,92.53125,2,0.10064257460367107,-0.3426478018565569
1989-1990,PHI,24,109.5,85.29166666666667,6.666666666666667,0.07816316560820713,31.0,0.36345872007816316,0.4846116267708842,0.3375,0.793010752688172,0.4978016609672692,0.5534122879428561,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.29166666666667,2,0.04431100385284968,-0.3343814014985233
1989-1990,PHX,42,111.14285714285714,84.9047619047619,7.404761904761905,0.08721256309590578,33.595238095238095,0.39568143578238923,0.4820527201346046,0.3183279742765273,0.8015591778880227,0.49593381940549636,0.5574609968377106,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.9047619047619,2,0.08124297750759055,-0.28721230361155853
1989-1990,POR,37,109.94594594594595,88.75675675675676,7.486486486486487,0.0843483556638246,33.0,0.3718026796589525,0.4658952496954933,0.3285198555956679,0.7510237510237511,0.47975030450669914,0.5322879484146508,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88.75675675675676,2,0.18788555802467166,-0.27218293503297963
1989-1990,SAC,20,99.6,82.2,7.0,0.0851581508515815,25.05,0.30474452554744524,0.4677615571776156,0.37142857142857144,0.8023952095808383,0.4835766423357664,0.5342086631910922,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.2,2,0.12555454804153934,-0.27387486477873996
1989-1990,SAS,18,110.05555555555556,85.61111111111111,2.6666666666666665,0.031148604802076575,29.72222222222222,0.34717715768981183,0.5035691109669046,0.3125,0.7738317757009345,0.5084360804672291,0.5575883809952713,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.61111111111111,2,-0.22415373398063174,-0.47482291017697603
1989-1990,SEA,12,102.08333333333333,85.75,7.666666666666667,0.08940719144800778,27.166666666666668,0.31681243926141883,0.4606413994169096,0.31521739130434784,0.7607361963190185,0.4747327502429543,0.5224147930810958,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.75,2,0.1962593338994582,-0.2972533491932231
1989-1990,UTA,9,104.0,82.88888888888889,5.666666666666667,0.06836461126005362,30.88888888888889,0.3726541554959786,0.47587131367292224,0.37254901960784315,0.7446043165467626,0.4886058981233244,0.538971807628524,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.88888888888889,2,-0.07381277731000749,-0.45429294024154
1989-1990,WSB,6,102.5,89.5,2.5,0.027932960893854747,27.166666666666668,0.30353817504655495,0.4543761638733706,0.2,0.7607361963190185,0.45716945996275604,0.5051583650939676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,89.5,2,-0.07668362254308168,-0.49581420800707643
1990-1991,ATL,87,109.06896551724138,87.77011494252874,10.206896551724139,0.11629125196437926,31.2183908045977,0.35568360398114196,0.4601885804085909,0.31981981981981983,0.8015463917525774,0.4787847040335254,0.5372526905098379,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.77011494252874,2,0.4810559904529327,0.04108131802773147
1990-1991,BKN,41,102.53658536585365,89.7560975609756,7.853658536585366,0.0875,27.70731707317073,0.30869565217391304,0.4453804347826087,0.2795031055900621,0.7359154929577465,0.45760869565217394,0.5028900627775226,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,89.7560975609756,2,0.3589023573134451,-0.16750470875191656
1990-1991,BOS,89,111.41573033707866,87.15730337078652,4.179775280898877,0.04795668428516179,25.696629213483146,0.2948304756993683,0.5106355549825964,0.3118279569892473,0.8211630957586358,0.5181126724249066,0.5657698943774476,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.15730337078652,2,0.10821947803292664,-0.052928944300014505
1990-1991,CHI,85,107.87058823529412,85.27058823529411,5.247058823529412,0.06153421633554084,26.28235294117647,0.30822295805739514,0.5051048565121413,0.34977578475336324,0.7569382273948075,0.5158664459161147,0.556982417603779,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.27058823529411,2,0.14480048111546645,-0.05827061758742889
1990-1991,CLE,73,101.04109589041096,82.94520547945206,5.657534246575342,0.06820809248554913,26.863013698630137,0.3238645747316268,0.47481420313790257,0.3341404358353511,0.7587965323814381,0.4862097440132122,0.5331143825240249,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.94520547945206,2,0.131927231793585,-0.14469546278767417
1990-1991,DAL,74,100.04054054054055,84.14864864864865,7.391891891891892,0.08784326320860768,24.445945945945947,0.2905090733900755,0.4697286012526096,0.33089579524680074,0.7584300718629077,0.4842620844708527,0.5270569674325356,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.14864864864865,2,0.31898490550367603,-0.027666630309828574
1990-1991,DEN,70,119.41428571428571,108.45714285714286,13.057142857142857,0.12038988408851423,28.257142857142856,0.26053740779768175,0.43466807165437304,0.2800875273522976,0.7598584428715874,0.45152792413066384,0.49389529112583785,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,108.45714285714286,2,1.0745032908139946,0.2843015893498533
1990-1991,DET,5,98.8,79.2,3.6,0.045454545454545456,26.4,0.3333333333333333,0.48737373737373735,0.3333333333333333,0.7727272727272727,0.494949494949495,0.5439570119802678,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,79.2,2,-0.23364067808442557,-0.5070729342076659
1990-1991,GSW,75,114.8,88.8,10.24,0.11531531531531532,32.76,0.3689189189189189,0.4818318318318318,0.3411458333333333,0.7855107855107855,0.5015015015015015,0.5561239516966625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88.8,2,0.42270335166668427,-0.003226251473089657
1990-1991,HOU,64,103.0625,88.328125,11.78125,0.13338050592605696,25.65625,0.2904652396957368,0.45604104015566954,0.3037135278514589,0.7375152253349574,0.47629577215637714,0.5172943841091181,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88.328125,2,0.6574044466873545,0.09983699111630183
1990-1991,IND,30,110.66666666666667,85.43333333333334,8.966666666666667,0.10495513070620367,29.166666666666668,0.3413968006242684,0.4884900507218104,0.3308550185873606,0.8308571428571428,0.5058525165821303,0.5630936227951153,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.43333333333334,2,0.22966856910219338,-0.1891361839762588
1990-1991,LAC,57,101.6842105263158,88.29824561403508,5.473684210526316,0.06199086032187562,26.526315789473685,0.3004172461752434,0.4623484999006557,0.26282051282051283,0.701058201058201,0.47049473475064574,0.5085745172227409,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88.29824561403508,2,0.21691571068246326,-0.17826444271144565
1990-1991,LAL,59,104.61016949152543,83.62711864406779,8.779661016949152,0.10498581272800973,26.966101694915253,0.32245642480745845,0.4803404945277665,0.3185328185328185,0.7963544940289127,0.4970612079448723,0.5477419400643233,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.62711864406779,2,0.30554668500835613,-0.07213269402737997
1990-1991,MIA,53,100.83018867924528,85.81132075471699,5.2075471698113205,0.06068601583113457,28.132075471698112,0.32783641160949867,0.45910290237467016,0.32971014492753625,0.7223340040241448,0.46910729991204925,0.5134472448328606,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.81132075471699,2,0.11783530154091004,-0.24680579896431387
1990-1991,MIL,50,107.26,83.62,9.42,0.1126524754843339,28.42,0.33987084429562303,0.48433389141353744,0.34394904458598724,0.8099929627023223,0.503707247070079,0.557920536635707,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.62,2,0.2948676128279743,-0.09948481508660244
1990-1991,MIN,43,97.93023255813954,88.25581395348837,4.72093023255814,0.05349143610013175,25.023255813953487,0.28353096179183135,0.44189723320158103,0.31527093596059114,0.7369888475836431,0.4503293807641634,0.4932715465134804,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88.25581395348837,2,0.18283229163509798,-0.24172412988636638
